Transcript,True TPM
ENST00000467957.1,5.423459358523579
ENST00000539749.5,1.1873937179593848
ENST00000431412.3,769.2748932221604
ENST00000460831.1,7.138570437714796
ENST00000463465.1,32.58912591130668
ENST00000650521.1,5.437582950603067
ENST00000494155.1,142.84322535829708
ENST00000464081.1,30.371372407732043
ENST00000603943.6,2042.459729255095
ENST00000718023.1,4.901483223078822
ENST00000637012.2,19.628971591366184
ENST00000536543.6,1.1664982419170826
ENST00000372522.5,6.424713393943317
ENST00000372517.8,1.2139720075764988
ENST00000647120.1,22.987506638879758
ENST00000470938.1,129.1566094658708
ENST00000372514.7,313.6076336105605
ENST00000416809.2,892.492083911424
ENST00000777250.1,7.662502212959919
ENST00000444563.7,51.16157679709839
ENST00000798741.1,255.11146145936945
ENST00000372500.4,15.670032668154432
ENST00000415851.6,79.47526084203238
ENST00000630821.1,1271.8975754507076
ENST00000755360.1,20.470900519917436
ENST00000664148.1,1330.3551480552985
ENST00000755356.1,8.436492335481123
ENST00000755357.1,162.63564684416812
ENST00000640236.1,85.86299208727985
ENST00000640492.1,1006.8770200389428
ENST00000409337.5,35.092972319858454
ENST00000410025.5,480.6412944714199
ENST00000463906.1,4.456844937100486
ENST00000491223.5,1836.2397766365934
ENST00000483082.1,16.50618065637611
ENST00000466927.5,250.56382236378937
ENST00000610710.4,1.0033790740180577
ENST00000533339.1,31.908796225888487
ENST00000480269.1,1805.8653864056892
ENST00000488437.1,57.733599622992934
ENST00000473014.1,1.3527903161850197
ENST00000638732.1,110.21166407280847
ENST00000413998.7,4.42614065295512
ENST00000743577.1,6.043507534100081
ENST00000743574.1,16.677570711114843
ENST00000743581.1,277.17236987144844
ENST00000743580.1,4774.044659278772
ENST00000482046.1,9.895885559391365
ENST00000482302.5,4.243967180958492
ENST00000478481.5,177.70483855587898
ENST00000752766.1,10.763050788822568
ENST00000752857.1,4921.789367860149
ENST00000752856.1,272.05626749597104
ENST00000436713.1,11.425618894837637
ENST00000372457.9,2.121983590479246
ENST00000473560.1,537.4709162042468
ENST00000649403.1,37.060988327977405
ENST00000460536.1,0.9743499080875306
ENST00000372433.5,136.40409090156038
ENST00000372434.5,1780.4291117557063
ENST00000470662.5,26.100398162894724
ENST00000496142.1,10.818817891355327
ENST00000437607.1,37.0970126173123
ENST00000467464.1,14.62719336624573
ENST00000412568.6,633.3462048194002
ENST00000429895.5,0.6616070510239475
ENST00000414879.5,32.81439636691479
ENST00000485249.1,4.901483223078822
ENST00000439057.6,4.405130491627802
ENST00000659644.2,9.852111367887128
ENST00000816756.1,771.7315939669619
ENST00000644378.1,6486.226607289583
ENST00000645161.1,153.9621293216459
ENST00000645012.1,109.76511533260387
ENST00000490502.1,49.379131659530564
ENST00000645670.1,4.6093418389218055
ENST00000495482.2,1.6105143486552855
ENST00000794690.1,72.55709141808572
ENST00000437753.1,8.90418700653125
ENST00000820825.1,63.03492386510424
ENST00000820824.1,5676.037608649106
ENST00000372359.10,2.9020595594601497
ENST00000474592.1,2583.132189317416
ENST00000372354.3,12.49071896130555
ENST00000438616.3,84.55472070769045
ENST00000784652.1,27.09530385118025
ENST00000372343.8,3.226420581557937
ENST00000372339.3,987.5121503096889
ENST00000720006.1,6.790347489533587
ENST00000492306.5,122.68107244603867
ENST00000477294.5,2581.447830821513
ENST00000532140.1,33.27540801643949
ENST00000534786.1,5.84064853994847
ENST00000461670.5,1418.2857869648453
ENST00000472174.7,46.54174343130164
ENST00000498208.1,19.933478310563988
ENST00000372324.6,26.659777421287817
ENST00000497866.6,4.343279985505102
ENST00000485678.6,497.1504411979947
ENST00000463846.5,27.161389958134347
ENST00000490563.5,339.8243522112876
ENST00000479055.5,5.29285640819158
ENST00000489764.1,44.9039108178834
ENST00000836634.1,534.4140026040602
ENST00000628123.1,42.2892527196269
ENST00000836870.1,12.909006819360608
ENST00000836872.1,162.45556751275436
ENST00000476802.1,6.008724756925403
ENST00000787676.1,142.04298319942708
ENST00000487922.5,130.80477965627054
ENST00000488433.5,4.587064703496436
ENST00000483741.1,3078.232525603254
ENST00000494092.1,6.132252138125046
ENST00000649995.1,47.15385977206105
ENST00000479101.1,34.136760540025804
ENST00000452396.5,5.466051971286854
ENST00000495828.1,1138.5358869410866
ENST00000497469.5,14.156148156146292
ENST00000484745.5,2.1404734526207876
ENST00000474394.5,97.9570498953086
ENST00000480686.5,326.68034206491444
ENST00000372242.7,6.786669078109138
ENST00000372244.3,45.3919968050343
ENST00000372235.7,4.692206411306917
ENST00000420706.1,2535.82663597088
ENST00000444525.1,14.156148156146292
ENST00000440383.1,137.97567310781352
ENST00000427336.1,27.117296792617893
ENST00000418779.5,1450.8649335463806
ENST00000452259.5,11.146077507286003
ENST00000372217.5,378.7428335786551
ENST00000423289.1,208.8031853031578
ENST00000472235.1,8.700132720964909
ENST00000440985.5,311.15768790274495
ENST00000428791.1,14.400219676079846
ENST00000485390.5,936.3371538258197
ENST00000484599.1,73.52224834618232
ENST00000718432.1,5.887307856292043
ENST00000450269.6,97.8655706141349
ENST00000485668.5,6.282156759779099
ENST00000439363.5,575.847349602879
ENST00000486491.1,13.384819570715244
ENST00000372183.7,20.063449514373435
ENST00000772454.1,45.70247557935055
ENST00000772452.1,4.805596899957601
ENST00000466423.5,4.56899749022227
ENST00000484564.1,305.89001668615475
ENST00000472254.1,58.1250837032345
ENST00000464588.1,10.707855656572196
ENST00000462387.5,147.6900578973555
ENST00000474703.1,7.237545417787099
ENST00000495703.5,7.687185837207835
ENST00000460057.1,500.8454782609528
ENST00000372086.4,67.9919196688889
ENST00000486676.5,4.149781754948482
ENST00000628293.1,225.10380571715896
ENST00000629670.1,13.632416885951544
ENST00000616135.1,5.5312102067061675
ENST00000477188.1,233.91460627042386
ENST00000262746.5,1052.476347314134
ENST00000372079.1,123.4304543663987
ENST00000319248.13,13.257345098613193
ENST00000446155.1,76.81722536236576
ENST00000487654.5,83.21866080922956
ENST00000475919.1,13.257345098613193
ENST00000475985.1,2580.4333944927566
ENST00000527932.1,96.37070090914975
ENST00000525599.1,14.882621903289936
ENST00000480083.5,4.332016292596635
ENST00000495072.1,327.42177612874815
ENST00000396478.4,4.019310592938552
ENST00000787877.1,9.342424398351579
ENST00000498668.1,181.04322425129288
ENST00000477968.1,4.640070784514618
ENST00000493202.1,5.458906805311315
ENST00000540385.2,34.95739097155249
ENST00000464786.5,57.4687665971994
ENST00000472170.1,1713.8758562455725
ENST00000470318.1,14.156148156146292
ENST00000463030.1,13.00954425564846
ENST00000489985.1,167.95868653270463
ENST00000371980.4,13.55131543341208
ENST00000488942.5,223.51812878125725
ENST00000459678.2,16.165407894438022
ENST00000469150.1,1.232240692258234
ENST00000486951.1,36.47217210535508
ENST00000495427.1,39.285641637470896
ENST00000475281.1,4.872886471485596
ENST00000484697.5,103.80273074344365
ENST00000493636.1,7.92421955609707
ENST00000446499.1,33.73234011359576
ENST00000790454.1,30.349300189412467
ENST00000416581.1,229.33210786174993
ENST00000656737.1,12.246521132150018
ENST00000790592.1,631.9859021045132
ENST00000360032.4,14.058036238232406
ENST00000697682.1,226.3182498573341
ENST00000634804.2,17.90106916254874
ENST00000657773.1,348.27403880681146
ENST00000602433.1,10.248009094633513
ENST00000835360.1,7.662502212959919
ENST00000294445.7,1.8000274595099808
ENST00000524908.1,207.6905573175282
ENST00000477883.1,84.00128144379912
ENST00000271139.13,1.4914513235939844
ENST00000319928.9,25.92881044670331
ENST00000729060.1,561.5733590060479
ENST00000729061.1,10.832850080578874
ENST00000525633.1,556.3004571945444
ENST00000460928.1,19.222387599830405
ENST00000334122.5,9.943008823959895
ENST00000564373.1,262.23319975278844
ENST00000442839.5,33.408509648505245
ENST00000484461.2,1.6230329211283157
ENST00000728182.1,13.759682721789641
ENST00000481248.1,50.012738994768334
ENST00000423332.1,85.62035376187688
ENST00000474458.5,210.09323146125323
ENST00000371905.1,7.262719488805488
ENST00000805788.1,169.03115000731822
ENST00000805789.1,19.42355212122398
ENST00000371901.4,16.659828614613655
ENST00000334194.4,3.863148664258239
ENST00000471598.1,311.0661978445554
ENST00000815708.1,198.10548890242677
ENST00000702865.2,13.722005605903032
ENST00000371890.7,9.384412822613834
ENST00000438556.1,12.447283773660674
ENST00000816029.1,14.228496443145335
ENST00000816030.1,1236.0686488209064
ENST00000816031.1,80.66690665500896
ENST00000489919.1,224.25886375085165
ENST00000491793.1,10.612614246666217
ENST00000840691.1,3.6219112801935442
ENST00000459729.1,9.300810035775404
ENST00000481091.1,580.0088480643273
ENST00000433827.2,23.157469719389034
ENST00000413565.1,392.95064392845194
ENST00000450808.2,8.791713065396117
ENST00000828807.1,61.41270155975229
ENST00000829019.1,1003.005199884978
ENST00000829018.1,13.669602965836843
ENST00000804895.1,20.053127039919115
ENST00000846343.1,8.557507594391712
ENST00000785599.1,11.610927820379489
ENST00000785715.1,816.7008551622861
ENST00000785714.1,4.2831422626288775
ENST00000435576.2,13.492936045438306
ENST00000456803.5,48.84285036331176
ENST00000788051.1,16.993138173196975
ENST00000401057.7,112.4521438597178
ENST00000431986.2,57.733599622992934
ENST00000471020.1,27.294534026556573
ENST00000833424.1,45.723325248866665
ENST00000465990.5,370.5722059987784
ENST00000471975.2,7.662502212959919
ENST00000371838.5,577.179536610355
ENST00000371836.1,5.744241686469265
ENST00000497451.1,66.81701929701049
ENST00000671560.1,276.01065870272333
ENST00000489956.1,45.30991362817167
ENST00000790379.1,8.754850536820033
ENST00000456002.2,94.79085335326205
ENST00000457061.1,97.49565072520987
ENST00000502859.1,4.248284543299244
ENST00000652274.1,22.974093906824066
ENST00000474675.1,6.960106176771927
ENST00000835619.1,122.9826699608868
ENST00000642132.1,2.527883599311838
ENST00000731165.1,366.7364727704188
ENST00000418121.5,22.056674503854694
ENST00000754100.1,17.08001515772252
ENST00000494400.5,3.926717166020833
ENST00000487898.1,214.6288248343766
ENST00000262662.5,63.273692516108426
ENST00000396148.2,4.023182761139842
ENST00000762773.1,6.4197751054007
ENST00000762606.1,47.5227733264655
ENST00000371759.7,267.5219963710382
ENST00000474016.1,30.334603191742055
ENST00000719636.1,13.152956554529627
ENST00000719635.1,82.91823243085689
ENST00000719634.1,1394.345143927598
ENST00000242719.4,4.075533870588637
ENST00000486691.1,337.4596934192449
ENST00000401051.7,45.80691450891944
ENST00000568425.1,15.076042260155798
ENST00000464478.5,23.931597169416367
ENST00000828312.1,62.4847437316183
ENST00000828682.1,13.406304032305476
ENST00000828678.1,77.0054300408809
ENST00000641070.1,1223.4102124804738
ENST00000531819.5,0.9239078995714947
ENST00000533825.1,147.82526393143914
ENST00000475715.1,14.326119060250962
ENST00000588291.1,1070.0234406994562
ENST00000586761.2,3.2372586868706636
ENST00000591675.1,40.283572727297326
ENST00000472624.5,193.14294640542096
ENST00000471493.1,3696.4239235903583
ENST00000610127.2,28.6592607278844
ENST00000425802.1,32.882391386324066
ENST00000428794.1,21.36093967295732
ENST00000484036.1,4.437899793903459
ENST00000533836.1,154.3967215269829
ENST00000753045.1,449.4191896488765
ENST00000753046.1,7.470596969701531
ENST00000450942.2,60.012808461759924
ENST00000460370.1,7.237545417787099
ENST00000661897.1,4.447352189630624
ENST00000718871.1,105.48036915429327
ENST00000371568.8,17.394690220705233
ENST00000371566.1,2.7117296792617895
ENST00000470626.1,80.39986750064966
ENST00000524582.1,7.747799083605114
ENST00000440303.5,31.29203049502365
ENST00000545132.5,129.25044600282652
ENST00000371532.5,33.90006052613419
ENST00000474789.1,91.95002655551903
ENST00000533119.1,73.16553662913884
ENST00000435345.6,9.342424398351579
ENST00000488965.1,225.50318535032835
ENST00000471285.1,223.50763497239427
ENST00000490650.1,12.810011368291889
ENST00000808743.1,770.0543004088089
ENST00000808744.1,37.79243172907833
ENST00000638135.1,13.891272203120687
ENST00000629810.1,5.001273899476833
ENST00000474227.1,39.724743934013375
ENST00000371466.4,25.056382236378937
ENST00000462941.1,322.5415057528454
ENST00000826628.1,4.291946254946717
ENST00000826627.1,284.32774168940637
ENST00000421637.1,86.61465464427286
ENST00000446686.1,16.659828614613655
ENST00000792372.1,7.835016334077216
ENST00000445039.3,54.57029602145803
ENST00000429099.2,364.35455153571166
ENST00000792503.1,9.148003737268688
ENST00000647620.1,989.8119393603416
ENST00000669809.1,221.41891413158532
ENST00000449958.2,9.802966446157644
ENST00000748035.1,14.550744620429114
ENST00000748036.1,1667.5503955364065
ENST00000715488.1,36.313597444027444
ENST00000566100.1,3.2999318104015454
ENST00000569142.1,203.15985597064
ENST00000727835.1,630.6958383057259
ENST00000727831.1,5.982899292354092
ENST00000727832.1,36.578660199093335
ENST00000371445.3,2.1864207885147415
ENST00000748744.1,493.3028410420836
ENST00000748745.1,28.09011461477459
ENST00000371429.4,11.008955288391448
ENST00000480952.1,1111.8437128244582
ENST00000465897.5,5.1683956758207374
ENST00000472983.1,79.09211564513552
ENST00000525202.5,7.483985136313899
ENST00000529329.1,239.54476325410073
ENST00000746840.1,133.42056568891874
ENST00000371377.3,120.88605464919662
ENST00000371376.1,5.458906805311315
ENST00000319223.8,33.85344058186693
ENST00000545928.5,98.54469119383226
ENST00000371362.7,19.156255532399797
ENST00000440019.5,6.757384637642648
ENST00000371337.3,146.16222971221046
ENST00000391366.3,16.395090264970328
ENST00000848930.1,128.40020179696378
ENST00000637610.1,103.49803834853613
ENST00000525949.1,30.537943005946296
ENST00000371330.1,1.5336260396853307
ENST00000462299.1,36.71264796539039
ENST00000605337.5,15.838421135511336
ENST00000490670.1,6.242247692172131
ENST00000398219.2,524.4135299088525
ENST00000528787.1,14.475090835574198
ENST00000448572.1,377.1335064946903
ENST00000829237.1,79.39284612287369
ENST00000768676.1,20.30500991602831
ENST00000768431.1,4.466378295254713
ENST00000433377.1,507.4865118641903
ENST00000371316.3,1.9670577984282411
ENST00000440217.5,67.55859268649951
ENST00000371287.3,1.9810548890242674
ENST00000606515.5,0.8090011053977443
ENST00000425300.6,93.944290267759
ENST00000460155.1,9.381777491857694
ENST00000371284.9,1.9661316883536515
ENST00000486091.1,42.362632362626776
ENST00000488771.1,1.7770483855587897
ENST00000371274.8,31.09214485668241
ENST00000448308.2,18.262669268497767
ENST00000474654.1,1875.2387979455573
ENST00000358193.7,77.5521115926191
ENST00000658428.1,15.076042260155798
ENST00000715519.1,32.568954380041944
ENST00000436033.1,10.087110401118734
ENST00000433690.1,1502.5539389060982
ENST00000715912.1,157.1636878625919
ENST00000715913.1,4.1844325712055666
ENST00000641226.1,19.698413707845077
ENST00000763491.1,6.008724756925403
ENST00000641453.1,314.8916977641877
ENST00000713787.1,47.06629176915442
ENST00000490692.1,2.146524649736909
ENST00000472566.1,17.138428342256454
ENST00000482197.1,354.96541501536825
ENST00000643232.1,6.257837721373361
ENST00000745321.1,17.42446608927603
ENST00000745327.1,1770.9022031726465
ENST00000745330.1,8.253090328188055
ENST00000745334.1,91.60397806848214
ENST00000746093.1,25.82851901536457
ENST00000746095.1,10.160738944192595
ENST00000745881.1,56.96624153076708
ENST00000745966.1,44.30836823409184
ENST00000745703.1,121.63292347756764
ENST00000745705.1,6.6286725493065966
ENST00000641035.1,1194.9836063174612
ENST00000641876.1,27.595134621562707
ENST00000641752.1,239.48752436204478
ENST00000827831.1,5.055767198623676
ENST00000791886.1,550.9318873434244
ENST00000662108.1,211.1122252670158
ENST00000653637.1,10.235450259958718
ENST00000775285.1,270.8798079608534
ENST00000461655.1,297.36676544722167
ENST00000476206.1,13.990163169390808
ENST00000484327.1,44.6534008551616
ENST00000371240.3,6.995081584695404
ENST00000695688.1,40.09937715012633
ENST00000494324.2,18.777264865391885
ENST00000751807.1,37.622195550118526
ENST00000371230.1,3.631359744402744
ENST00000489267.1,19.66748998145913
ENST00000473821.1,1613.7420692404714
ENST00000477280.1,150.40907415905434
ENST00000780737.1,328.7145489251487
ENST00000586465.5,39.080810083478724
ENST00000419596.1,67.3558662268251
ENST00000419242.5,4.901483223078822
ENST00000767023.1,2.7223361838742868
ENST00000697262.1,122.47518812079316
ENST00000489282.1,23.931597169416367
ENST00000678696.1,10.249805730169037
ENST00000371222.4,1.2821810580482516
ENST00000710273.1,141.0399163853077
ENST00000842990.1,77.81485166577309
ENST00000843924.1,110.65606594406981
ENST00000665413.1,32.73917539596551
ENST00000843251.1,34.800530883859636
ENST00000810607.1,23.6939784741172
ENST00000466791.5,110.47787582177662
ENST00000480847.1,6.177609032637805
ENST00000686716.1,8.894704379261247
ENST00000685567.1,268.0328141683264
ENST00000466803.2,2.8642412250090232
ENST00000492633.5,58.9793226434969
ENST00000466095.5,5.0102743923973065
ENST00000486478.5,346.61883350457805
ENST00000371201.3,2.0592030108792683
ENST00000488027.5,14.601621349871175
ENST00000491817.2,134.44068269016196
ENST00000456878.1,6.114295323664943
ENST00000793418.1,867.9661820444992
ENST00000794752.1,12.447283773660674
ENST00000668738.1,538.9562737532807
ENST00000673767.1,35.03409149381842
ENST00000827537.1,12.139720075764988
ENST00000792002.1,7.37820442767342
ENST00000792005.1,123.57739538350155
ENST00000657234.1,3.2448047444158163
ENST00000699968.1,99.23720737007498
ENST00000438559.5,225.99874173988843
ENST00000421455.2,5.6682235576018405
ENST00000726048.1,219.79282663490295
ENST00000596404.1,8.700132720964909
ENST00000823957.1,26.18221759287245
ENST00000659508.1,120.91709883374958
ENST00000496465.1,202.65127169803878
ENST00000371177.2,1.2977202318406327
ENST00000472512.2,8.828887327829083
ENST00000717380.1,77.22450665550645
ENST00000371150.5,6.907151349757122
ENST00000452143.5,4.676443119891552
ENST00000442679.5,2362.553969167204
ENST00000371146.5,19.052471998006983
ENST00000339950.5,3.478120799053156
ENST00000404627.3,29.628532641971606
ENST00000614472.5,2.1069948062881716
ENST00000482591.1,33.587643748497236
ENST00000453229.1,10.202110031098917
ENST00000812372.1,362.47007717663087
ENST00000819209.1,32.96892399523544
ENST00000819208.1,231.7485902815268
ENST00000317868.9,2.836999800314644
ENST00000443289.5,90.0312241771493
ENST00000414558.2,1836.0280087001806
ENST00000819121.1,1389.4193265032557
ENST00000819120.1,13.3634038594021
ENST00000748539.1,6.205146665769919
ENST00000748856.1,17.220881262116105
ENST00000455038.1,5.074196483673337
ENST00000717972.1,79.71927779562559
ENST00000715889.1,333.9728367080078
ENST00000715890.1,3.0979701083554567
ENST00000811148.1,6.812501967476601
ENST00000811150.1,137.14494929599854
ENST00000811442.1,105.85712816383159
ENST00000717748.1,19.88601764791979
ENST00000489863.5,13.492936045438306
ENST00000478138.1,265.1469019722639
ENST00000771637.1,92.62987887755614
ENST00000465969.5,22.820020251711234
ENST00000462390.1,6.63921097943268
ENST00000494765.2,385.8089312200479
ENST00000493605.1,96.55638626735622
ENST00000540265.5,1.7808374013062498
ENST00000473117.2,44.78352499799631
ENST00000483707.1,566.3615810510489
ENST00000830687.1,132.67373347553144
ENST00000371080.5,65.22268694935948
ENST00000482426.1,9.280141569029237
ENST00000675261.1,50.012738994768334
ENST00000608020.5,91.60397806848214
ENST00000464349.1,8.285840686633247
ENST00000761626.1,717.2186974402097
ENST00000650260.1,0.7335435984653357
ENST00000495994.5,17.315569720470993
ENST00000294428.8,2.8337912504386944
ENST00000418058.1,90.74812478604251
ENST00000699263.1,22.072218319572706
ENST00000634799.1,77.17571530712199
ENST00000395334.6,1.1935020594636057
ENST00000474968.5,45.000686487749526
ENST00000479060.1,770.6691960439503
ENST00000483402.1,122.52509651041044
ENST00000472787.1,1633.412201022776
ENST00000498720.1,13.427857575765774
ENST00000484243.1,22.820020251711234
ENST00000613538.1,46.95250004654792
ENST00000344610.12,2.845699288629067
ENST00000616738.4,34.51971573600719
ENST00000760544.1,58.06809324769162
ENST00000480109.2,2.0501049121566792
ENST00000534463.5,434.00200178485454
ENST00000524999.1,33.95173744766794
ENST00000730818.1,27.47410332936287
ENST00000730819.1,14.45004742582407
ENST00000730820.1,862.5622768190901
ENST00000811632.1,73.03132077375949
ENST00000811633.1,1544.2735579712712
ENST00000811631.1,11.317245815889311
ENST00000682619.1,1.776040702890483
ENST00000683526.1,26.891874936596835
ENST00000491611.1,356.4932432005133
ENST00000488333.2,20.437505902429802
ENST00000621590.4,281.8018581263005
ENST00000544837.5,7.929234884930042
ENST00000448166.6,4.291946254946717
ENST00000603691.1,96.45799321069791
ENST00000425614.3,235.4074521564559
ENST00000473881.2,11.084442484573739
ENST00000696762.1,4.13471654065659
ENST00000465396.1,276.5605103353083
ENST00000493607.1,20.37104246860076
ENST00000490406.1,307.8508501264506
ENST00000751512.1,12.503184748692084
ENST00000751513.1,250.56382236378937
ENST00000460575.1,253.23956112282295
ENST00000617962.2,11.462205963576825
ENST00000833642.1,37.75826135680973
ENST00000370982.4,270.80276592218416
ENST00000494936.1,144.3132166242127
ENST00000835199.1,14.301588034462862
ENST00000786421.1,27.90243010732621
ENST00000691269.1,3.6345201967477423
ENST00000370971.1,35.79483176625562
ENST00000723550.1,79.32821151273295
ENST00000812915.1,71.87066160797097
ENST00000812914.1,3.6000549190199616
ENST00000713937.1,117.99069152605392
ENST00000713938.1,1.8109556400967721
ENST00000713939.1,13.940126820430182
ENST00000489862.1,62.136099780232946
ENST00000525124.1,7.175367192548378
ENST00000646352.1,83.96486207183128
ENST00000645269.1,54.03409601190775
ENST00000721581.1,61.525800457652394
ENST00000644104.1,1195.6606979650096
ENST00000812585.1,3.4627393914288196
ENST00000791882.1,491.8091554661155
ENST00000664718.1,1346.199878004468
ENST00000425517.1,6.66038868590615
ENST00000660251.1,67.01807351756318
ENST00000826207.1,18.532827097913415
ENST00000825739.1,16.50618065637611
ENST00000825740.1,234.85771281901756
ENST00000565615.1,6.999771548882259
ENST00000656012.1,23.264978863861593
ENST00000849834.1,462.5793643639188
ENST00000494227.3,96.15936165277004
ENST00000412108.1,20.964175231240745
ENST00000439639.2,13.873965800874272
ENST00000425754.1,60.17382861762473
ENST00000370952.4,57.28683944300496
ENST00000491451.3,98.42574391394643
ENST00000489188.1,90.55240178963476
ENST00000422107.1,27.41398494133363
ENST00000498735.1,15.75873096627606
ENST00000525653.1,466.70087861663717
ENST00000413943.2,313.8082553689077
ENST00000799672.1,248.52238845859378
ENST00000482383.1,6.983384123851431
ENST00000612213.1,309.88458596228367
ENST00000607679.1,17.923020197695948
ENST00000456361.1,21.59288369215696
ENST00000446037.2,20.571742394399784
ENST00000660283.1,19.131181899503982
ENST00000423187.2,9.426780374860398
ENST00000426775.1,22.30207586682593
ENST00000370924.5,12.379103652461993
ENST00000426999.1,199.5153994659498
ENST00000611683.1,255.81297165223788
ENST00000829199.1,47.90895265082014
ENST00000422522.1,100.22552894551575
ENST00000467479.1,86.28230797651149
ENST00000453121.1,15.640688037689722
ENST00000445131.2,6.868525832340717
ENST00000758169.1,40.154458712145725
ENST00000759004.1,505.38350582929917
ENST00000422587.2,23.329964838341656
ENST00000758567.1,49.130161247801844
ENST00000758829.1,51.397707151546534
ENST00000656766.1,4.094180103983486
ENST00000758621.1,191.562555323998
ENST00000623251.1,138.73965800874274
ENST00000430398.2,5.6016951120900815
ENST00000516016.1,1193.1610588751876
ENST00000729651.1,62.95573426225863
ENST00000664468.1,34.800530883859636
ENST00000752875.1,364.1641057382367
ENST00000436262.2,46.922064113069176
ENST00000666275.1,14.582500937802378
ENST00000743674.1,5.430511971473544
ENST00000370893.1,283.0637323775026
ENST00000472069.1,7.969587225311367
ENST00000465473.1,471.08035708639267
ENST00000629446.1,52.119359826061235
ENST00000720458.1,332.7968506117168
ENST00000720605.1,214.4465146356756
ENST00000411417.1,722.5997873412653
ENST00000294635.5,25.872813231690046
ENST00000479666.1,33.95173744766794
ENST00000838195.1,7.592843101933011
ENST00000608748.1,14.782526393143915
ENST00000441120.1,30.842420281116365
ENST00000467646.1,83.13756229528488
ENST00000438619.1,98.55017595429277
ENST00000794434.1,102.23884779438988
ENST00000565735.1,71.08193542235159
ENST00000446238.1,479.9356796520343
ENST00000607240.1,9.30495478178065
ENST00000427892.1,18.956258311680237
ENST00000469525.1,202.72153912927945
ENST00000849121.1,39.479593859840755
ENST00000773694.1,100.93205331874697
ENST00000440382.1,473.70274874746246
ENST00000413677.1,36.55197992177816
ENST00000843679.1,526.6004086824507
ENST00000747021.1,7.167157390268574
ENST00000746225.1,363.1359744402744
ENST00000446582.2,416.4807469658673
ENST00000746416.1,227.09711996718067
ENST00000481374.1,37.622195550118526
ENST00000444241.1,21.58969419678146
ENST00000263187.4,3.8312511064799595
ENST00000284142.7,3.8667256537621815
ENST00000668173.1,16.53886616262636
ENST00000783598.1,47.78104926845716
ENST00000659190.1,117.26265841300528
ENST00000464140.1,717.8367346078362
ENST00000608243.1,36.07830415605318
ENST00000420977.1,11.136169882835082
ENST00000733446.1,54.47039616604116
ENST00000427806.2,19.605932892315288
ENST00000488940.1,148.8653103474671
ENST00000454305.1,117.63559735389173
ENST00000659520.1,114.11104086558001
ENST00000471722.1,22.573317330071113
ENST00000458048.1,124.3311436130887
ENST00000810898.1,61.26254825520522
ENST00000810814.1,140.46268610302985
ENST00000654296.1,3.448442366691293
ENST00000466393.1,141.77994063794665
ENST00000810736.1,25.698853575773267
ENST00000811001.1,22.788887891204126
ENST00000458763.2,169.03115000731822
ENST00000470869.3,113.24918524917034
ENST00000524778.1,568.9752607232577
ENST00000431536.1,75.16914670913681
ENST00000476203.2,39.751003019109895
ENST00000427577.1,4.534271124932851
ENST00000444067.2,32.06664393314887
ENST00000455484.2,49.913112024659235
ENST00000421331.1,12.754121266335991
ENST00000470735.1,670.4931614033133
ENST00000470287.1,80.53015411141072
ENST00000370763.6,37.401879558264575
ENST00000370759.4,34.266271807294295
ENST00000650170.1,172.1608435925758
ENST00000265259.5,38.1624620658513
ENST00000448345.2,135.1963070308216
ENST00000443064.2,237.21365833648048
ENST00000413519.1,49.969993064003575
ENST00000370756.3,19.70726692748905
ENST00000679651.1,12.312718543675151
ENST00000446486.1,193.2584813671078
ENST00000427236.2,128.039689100993
ENST00000444644.1,57.89124230207274
ENST00000836483.1,649.3878968758495
ENST00000439132.1,139.07682909481255
ENST00000743235.1,24.139096566839054
ENST00000415629.2,599.9415465048478
ENST00000818769.1,267.32587737774526
ENST00000796364.1,20.01308485333781
ENST00000692053.3,21.6750711387361
ENST00000425922.1,111.46077507286003
ENST00000644002.1,517.6360372674599
ENST00000416270.2,3.679351282875027
ENST00000567886.1,31.700888456957152
ENST00000620434.1,142.90712302117265
ENST00000755929.1,11.965798584708184
ENST00000458146.1,57.600878704319385
ENST00000411674.2,135.8805978111656
ENST00000434465.2,219.79282663490295
ENST00000447525.1,63.082533324216854
ENST00000437080.1,394.87135329537006
ENST00000785970.1,66.58871513084759
ENST00000781057.1,87.00132720964908
ENST00000456663.1,21.864207885147415
ENST00000417407.1,5.650965772751226
ENST00000730962.1,12.083517668006818
ENST00000426688.1,77.93587009760166
ENST00000642971.1,66.99567442882068
ENST00000844173.1,25.401847360481483
ENST00000411094.1,1016.8986297231711
ENST00000756633.1,56.5508626862719
ENST00000822370.1,6.405005684145944
ENST00000444546.1,72.62719488805489
ENST00000833399.1,163.12748851809204
ENST00000448213.2,27.42489598011625
ENST00000439024.1,121.75112845665178
ENST00000443939.1,123.3984609878693
ENST00000430748.1,65.14919978257653
ENST00000438968.1,1825.536420079037
ENST00000447996.2,105.87203761850256
ENST00000834569.1,134.29913909238329
ENST00000834737.1,37.70712149944159
ENST00000727059.1,312.9039088116486
ENST00000761321.1,61.57734687224493
ENST00000702837.2,169.63699642311508
ENST00000847331.1,10.038614678036431
ENST00000794290.1,270.8798079608534
ENST00000794851.1,63.50595043305271
ENST00000794439.1,21.712636253361296
ENST00000467670.1,55.165967054995455
ENST00000455929.1,25.734045432775357
ENST00000830750.1,26.491753614010793
ENST00000830866.1,75.34135552175796
ENST00000421341.2,35.76928227891355
ENST00000646678.1,85.22578991965625
